YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Race/Ethnicity,GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,NJ,New Jersey,21,Other,"(40.13057004800049, -74.27369128799967)",Other,RACE,RACEOTH
2014,2014,NJ,New Jersey,26,Non-Hispanic White,"(40.13057004800049, -74.27369128799967)",Non-Hispanic White,RACE,RACEWHT
2014,2014,NJ,New Jersey,38.4,Non-Hispanic Black,"(40.13057004800049, -74.27369128799967)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,NJ,New Jersey,31,Hispanic,"(40.13057004800049, -74.27369128799967)",Hispanic,RACE,RACEHIS
2014,2014,NJ,New Jersey,8.4,Asian,"(40.13057004800049, -74.27369128799967)",Asian,RACE,RACEASN
2014,2014,NJ,New Jersey,,Hawaiian/Pacific Islander,"(40.13057004800049, -74.27369128799967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,NJ,New Jersey,23.6,American Indian/Alaska Native,"(40.13057004800049, -74.27369128799967)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,NJ,New Jersey,31.4,2 or more races,"(40.13057004800049, -74.27369128799967)",2 or more races,RACE,RACE2PLUS
2014,2014,NJ,New Jersey,23.6,Other,"(40.13057004800049, -74.27369128799967)",Other,RACE,RACEOTH
2015,2015,NJ,New Jersey,19.8,Other,"(40.13057004800049, -74.27369128799967)",Other,RACE,RACEOTH
2015,2015,NJ,New Jersey,,American Indian/Alaska Native,"(40.13057004800049, -74.27369128799967)",American Indian/Alaska Native,RACE,RACENAA
2015,2015,NJ,New Jersey,,Hawaiian/Pacific Islander,"(40.13057004800049, -74.27369128799967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,NJ,New Jersey,9.5,Asian,"(40.13057004800049, -74.27369128799967)",Asian,RACE,RACEASN
2015,2015,NJ,New Jersey,24.8,Non-Hispanic White,"(40.13057004800049, -74.27369128799967)",Non-Hispanic White,RACE,RACEWHT
2015,2015,NJ,New Jersey,26.6,Hispanic,"(40.13057004800049, -74.27369128799967)",Hispanic,RACE,RACEHIS
2015,2015,NJ,New Jersey,35.7,Non-Hispanic Black,"(40.13057004800049, -74.27369128799967)",Non-Hispanic Black,RACE,RACEBLK
2015,2015,NJ,New Jersey,48.4,2 or more races,"(40.13057004800049, -74.27369128799967)",2 or more races,RACE,RACE2PLUS
2011,2011,NM,New Mexico,22.5,Non-Hispanic White,"(34.52088095200048, -106.24058098499967)",Non-Hispanic White,RACE,RACEWHT
2011,2011,NM,New Mexico,23.7,Non-Hispanic Black,"(34.52088095200048, -106.24058098499967)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NM,New Mexico,29.9,Hispanic,"(34.52088095200048, -106.24058098499967)",Hispanic,RACE,RACEHIS
2011,2011,NM,New Mexico,1.9,Asian,"(34.52088095200048, -106.24058098499967)",Asian,RACE,RACEASN
2011,2011,NM,New Mexico,,Hawaiian/Pacific Islander,"(34.52088095200048, -106.24058098499967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,NM,New Mexico,36.8,American Indian/Alaska Native,"(34.52088095200048, -106.24058098499967)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NM,New Mexico,9.7,2 or more races,"(34.52088095200048, -106.24058098499967)",2 or more races,RACE,RACE2PLUS
2011,2011,NM,New Mexico,22.2,Other,"(34.52088095200048, -106.24058098499967)",Other,RACE,RACEOTH
2012,2012,NM,New Mexico,22.1,Non-Hispanic White,"(34.52088095200048, -106.24058098499967)",Non-Hispanic White,RACE,RACEWHT
2012,2012,NM,New Mexico,30.3,Non-Hispanic Black,"(34.52088095200048, -106.24058098499967)",Non-Hispanic Black,RACE,RACEBLK
2012,2012,NM,New Mexico,30,Hispanic,"(34.52088095200048, -106.24058098499967)",Hispanic,RACE,RACEHIS
2012,2012,NM,New Mexico,6.7,Asian,"(34.52088095200048, -106.24058098499967)",Asian,RACE,RACEASN
2012,2012,NM,New Mexico,,Hawaiian/Pacific Islander,"(34.52088095200048, -106.24058098499967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,NM,New Mexico,41.8,American Indian/Alaska Native,"(34.52088095200048, -106.24058098499967)",American Indian/Alaska Native,RACE,RACENAA
2012,2012,NM,New Mexico,23.5,2 or more races,"(34.52088095200048, -106.24058098499967)",2 or more races,RACE,RACE2PLUS
2012,2012,NM,New Mexico,21,Other,"(34.52088095200048, -106.24058098499967)",Other,RACE,RACEOTH
2013,2013,NM,New Mexico,21.9,Non-Hispanic White,"(34.52088095200048, -106.24058098499967)",Non-Hispanic White,RACE,RACEWHT
2013,2013,NM,New Mexico,35.5,Non-Hispanic Black,"(34.52088095200048, -106.24058098499967)",Non-Hispanic Black,RACE,RACEBLK
2013,2013,NM,New Mexico,29.4,Hispanic,"(34.52088095200048, -106.24058098499967)",Hispanic,RACE,RACEHIS
2013,2013,NM,New Mexico,9.7,Asian,"(34.52088095200048, -106.24058098499967)",Asian,RACE,RACEASN
2013,2013,NM,New Mexico,,Hawaiian/Pacific Islander,"(34.52088095200048, -106.24058098499967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,NM,New Mexico,36.3,American Indian/Alaska Native,"(34.52088095200048, -106.24058098499967)",American Indian/Alaska Native,RACE,RACENAA
2013,2013,NM,New Mexico,30.9,2 or more races,"(34.52088095200048, -106.24058098499967)",2 or more races,RACE,RACE2PLUS
2013,2013,NM,New Mexico,12.3,Other,"(34.52088095200048, -106.24058098499967)",Other,RACE,RACEOTH
2014,2014,NM,New Mexico,23.4,Non-Hispanic White,"(34.52088095200048, -106.24058098499967)",Non-Hispanic White,RACE,RACEWHT
2014,2014,NM,New Mexico,37.7,Non-Hispanic Black,"(34.52088095200048, -106.24058098499967)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,NM,New Mexico,31,Hispanic,"(34.52088095200048, -106.24058098499967)",Hispanic,RACE,RACEHIS
2014,2014,NM,New Mexico,3.6,Asian,"(34.52088095200048, -106.24058098499967)",Asian,RACE,RACEASN
2014,2014,NM,New Mexico,,Hawaiian/Pacific Islander,"(34.52088095200048, -106.24058098499967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,NM,New Mexico,40.3,American Indian/Alaska Native,"(34.52088095200048, -106.24058098499967)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,NM,New Mexico,45.7,2 or more races,"(34.52088095200048, -106.24058098499967)",2 or more races,RACE,RACE2PLUS
2014,2014,NM,New Mexico,30.3,Other,"(34.52088095200048, -106.24058098499967)",Other,RACE,RACEOTH
2015,2015,NM,New Mexico,,Asian,"(34.52088095200048, -106.24058098499967)",Asian,RACE,RACEASN
2015,2015,NM,New Mexico,,Hawaiian/Pacific Islander,"(34.52088095200048, -106.24058098499967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,NM,New Mexico,,Other,"(34.52088095200048, -106.24058098499967)",Other,RACE,RACEOTH
2015,2015,NM,New Mexico,23.2,Non-Hispanic White,"(34.52088095200048, -106.24058098499967)",Non-Hispanic White,RACE,RACEWHT
2015,2015,NM,New Mexico,25.5,2 or more races,"(34.52088095200048, -106.24058098499967)",2 or more races,RACE,RACE2PLUS
2015,2015,NM,New Mexico,33.1,Hispanic,"(34.52088095200048, -106.24058098499967)",Hispanic,RACE,RACEHIS
2015,2015,NM,New Mexico,36.9,American Indian/Alaska Native,"(34.52088095200048, -106.24058098499967)",American Indian/Alaska Native,RACE,RACENAA
2015,2015,NM,New Mexico,39.2,Non-Hispanic Black,"(34.52088095200048, -106.24058098499967)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NY,New York,23.6,Non-Hispanic White,"(42.82700103200045, -75.54397042699964)",Non-Hispanic White,RACE,RACEWHT
2011,2011,NY,New York,32.5,Non-Hispanic Black,"(42.82700103200045, -75.54397042699964)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NY,New York,26.3,Hispanic,"(42.82700103200045, -75.54397042699964)",Hispanic,RACE,RACEHIS
2011,2011,NY,New York,9.9,Asian,"(42.82700103200045, -75.54397042699964)",Asian,RACE,RACEASN
2011,2011,NY,New York,,Hawaiian/Pacific Islander,"(42.82700103200045, -75.54397042699964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,NY,New York,,American Indian/Alaska Native,"(42.82700103200045, -75.54397042699964)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NY,New York,36.1,2 or more races,"(42.82700103200045, -75.54397042699964)",2 or more races,RACE,RACE2PLUS
2011,2011,NY,New York,,Other,"(42.82700103200045, -75.54397042699964)",Other,RACE,RACEOTH
2012,2012,NY,New York,23.2,Non-Hispanic White,"(42.82700103200045, -75.54397042699964)",Non-Hispanic White,RACE,RACEWHT
2012,2012,NY,New York,31.5,Non-Hispanic Black,"(42.82700103200045, -75.54397042699964)",Non-Hispanic Black,RACE,RACEBLK
2012,2012,NY,New York,25.1,Hispanic,"(42.82700103200045, -75.54397042699964)",Hispanic,RACE,RACEHIS
2012,2012,NY,New York,7.8,Asian,"(42.82700103200045, -75.54397042699964)",Asian,RACE,RACEASN
2012,2012,NY,New York,,Hawaiian/Pacific Islander,"(42.82700103200045, -75.54397042699964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,NY,New York,,American Indian/Alaska Native,"(42.82700103200045, -75.54397042699964)",American Indian/Alaska Native,RACE,RACENAA
2012,2012,NY,New York,36.3,2 or more races,"(42.82700103200045, -75.54397042699964)",2 or more races,RACE,RACE2PLUS
2012,2012,NY,New York,,Other,"(42.82700103200045, -75.54397042699964)",Other,RACE,RACEOTH
2013,2013,NY,New York,24,Non-Hispanic White,"(42.82700103200045, -75.54397042699964)",Non-Hispanic White,RACE,RACEWHT
2013,2013,NY,New York,34.2,Non-Hispanic Black,"(42.82700103200045, -75.54397042699964)",Non-Hispanic Black,RACE,RACEBLK
2013,2013,NY,New York,30,Hispanic,"(42.82700103200045, -75.54397042699964)",Hispanic,RACE,RACEHIS
2013,2013,NY,New York,8.4,Asian,"(42.82700103200045, -75.54397042699964)",Asian,RACE,RACEASN
2013,2013,NY,New York,,Hawaiian/Pacific Islander,"(42.82700103200045, -75.54397042699964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,NY,New York,18.4,American Indian/Alaska Native,"(42.82700103200045, -75.54397042699964)",American Indian/Alaska Native,RACE,RACENAA
2013,2013,NY,New York,28.9,2 or more races,"(42.82700103200045, -75.54397042699964)",2 or more races,RACE,RACE2PLUS
2013,2013,NY,New York,,Other,"(42.82700103200045, -75.54397042699964)",Other,RACE,RACEOTH
2014,2014,NY,New York,11.8,Asian,"(42.82700103200045, -75.54397042699964)",Asian,RACE,RACEASN
2014,2014,NY,New York,26.3,Non-Hispanic White,"(42.82700103200045, -75.54397042699964)",Non-Hispanic White,RACE,RACEWHT
2014,2014,NY,New York,31.7,Non-Hispanic Black,"(42.82700103200045, -75.54397042699964)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,NY,New York,32.6,Hispanic,"(42.82700103200045, -75.54397042699964)",Hispanic,RACE,RACEHIS
2014,2014,NY,New York,,Hawaiian/Pacific Islander,"(42.82700103200045, -75.54397042699964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,NY,New York,,American Indian/Alaska Native,"(42.82700103200045, -75.54397042699964)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,NY,New York,23.3,2 or more races,"(42.82700103200045, -75.54397042699964)",2 or more races,RACE,RACE2PLUS
2014,2014,NY,New York,,Other,"(42.82700103200045, -75.54397042699964)",Other,RACE,RACEOTH
2015,2015,NY,New York,,Hawaiian/Pacific Islander,"(42.82700103200045, -75.54397042699964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,NY,New York,,Other,"(42.82700103200045, -75.54397042699964)",Other,RACE,RACEOTH
2015,2015,NY,New York,9.1,Asian,"(42.82700103200045, -75.54397042699964)",Asian,RACE,RACEASN
2015,2015,NY,New York,22.4,2 or more races,"(42.82700103200045, -75.54397042699964)",2 or more races,RACE,RACE2PLUS
2015,2015,NY,New York,24.5,Non-Hispanic White,"(42.82700103200045, -75.54397042699964)",Non-Hispanic White,RACE,RACEWHT
2015,2015,NY,New York,29.3,Hispanic,"(42.82700103200045, -75.54397042699964)",Hispanic,RACE,RACEHIS
2015,2015,NY,New York,30.9,Non-Hispanic Black,"(42.82700103200045, -75.54397042699964)",Non-Hispanic Black,RACE,RACEBLK
2015,2015,NY,New York,38.6,American Indian/Alaska Native,"(42.82700103200045, -75.54397042699964)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NC,North Carolina,26.2,Non-Hispanic White,"(35.466220975000454, -79.15925046299964)",Non-Hispanic White,RACE,RACEWHT
2011,2011,NC,North Carolina,40.7,Non-Hispanic Black,"(35.466220975000454, -79.15925046299964)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NC,North Carolina,29,Hispanic,"(35.466220975000454, -79.15925046299964)",Hispanic,RACE,RACEHIS
2011,2011,NC,North Carolina,6.5,Asian,"(35.466220975000454, -79.15925046299964)",Asian,RACE,RACEASN
2011,2011,NC,North Carolina,,Hawaiian/Pacific Islander,"(35.466220975000454, -79.15925046299964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,NC,North Carolina,37.7,American Indian/Alaska Native,"(35.466220975000454, -79.15925046299964)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NC,North Carolina,22.8,2 or more races,"(35.466220975000454, -79.15925046299964)",2 or more races,RACE,RACE2PLUS
2011,2011,NC,North Carolina,17.6,Other,"(35.466220975000454, -79.15925046299964)",Other,RACE,RACEOTH
2012,2012,NC,North Carolina,26.5,Non-Hispanic White,"(35.466220975000454, -79.15925046299964)",Non-Hispanic White,RACE,RACEWHT
2012,2012,NC,North Carolina,40.3,Non-Hispanic Black,"(35.466220975000454, -79.15925046299964)",Non-Hispanic Black,RACE,RACEBLK
2012,2012,NC,North Carolina,30,Hispanic,"(35.466220975000454, -79.15925046299964)",Hispanic,RACE,RACEHIS
2012,2012,NC,North Carolina,11,Asian,"(35.466220975000454, -79.15925046299964)",Asian,RACE,RACEASN
2012,2012,NC,North Carolina,,Hawaiian/Pacific Islander,"(35.466220975000454, -79.15925046299964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,NC,North Carolina,42.4,American Indian/Alaska Native,"(35.466220975000454, -79.15925046299964)",American Indian/Alaska Native,RACE,RACENAA
2012,2012,NC,North Carolina,31.7,2 or more races,"(35.466220975000454, -79.15925046299964)",2 or more races,RACE,RACE2PLUS
2012,2012,NC,North Carolina,25.7,Other,"(35.466220975000454, -79.15925046299964)",Other,RACE,RACEOTH
2013,2013,NC,North Carolina,27.2,Non-Hispanic White,"(35.466220975000454, -79.15925046299964)",Non-Hispanic White,RACE,RACEWHT
2013,2013,NC,North Carolina,40.4,Non-Hispanic Black,"(35.466220975000454, -79.15925046299964)",Non-Hispanic Black,RACE,RACEBLK
2013,2013,NC,North Carolina,22,Hispanic,"(35.466220975000454, -79.15925046299964)",Hispanic,RACE,RACEHIS
2013,2013,NC,North Carolina,8.1,Asian,"(35.466220975000454, -79.15925046299964)",Asian,RACE,RACEASN
2013,2013,NC,North Carolina,,Hawaiian/Pacific Islander,"(35.466220975000454, -79.15925046299964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,NC,North Carolina,43.8,American Indian/Alaska Native,"(35.466220975000454, -79.15925046299964)",American Indian/Alaska Native,RACE,RACENAA
2013,2013,NC,North Carolina,24,2 or more races,"(35.466220975000454, -79.15925046299964)",2 or more races,RACE,RACE2PLUS
2013,2013,NC,North Carolina,,Other,"(35.466220975000454, -79.15925046299964)",Other,RACE,RACEOTH
2014,2014,NC,North Carolina,26.7,Non-Hispanic White,"(35.466220975000454, -79.15925046299964)",Non-Hispanic White,RACE,RACEWHT
2014,2014,NC,North Carolina,39.1,Non-Hispanic Black,"(35.466220975000454, -79.15925046299964)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,NC,North Carolina,37.5,Hispanic,"(35.466220975000454, -79.15925046299964)",Hispanic,RACE,RACEHIS
2014,2014,NC,North Carolina,16.9,Asian,"(35.466220975000454, -79.15925046299964)",Asian,RACE,RACEASN
2014,2014,NC,North Carolina,,Hawaiian/Pacific Islander,"(35.466220975000454, -79.15925046299964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,NC,North Carolina,28.9,American Indian/Alaska Native,"(35.466220975000454, -79.15925046299964)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,NC,North Carolina,23.3,2 or more races,"(35.466220975000454, -79.15925046299964)",2 or more races,RACE,RACE2PLUS
2014,2014,NC,North Carolina,,Other,"(35.466220975000454, -79.15925046299964)",Other,RACE,RACEOTH
2015,2015,NC,North Carolina,,Hawaiian/Pacific Islander,"(35.466220975000454, -79.15925046299964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,NC,North Carolina,,Other,"(35.466220975000454, -79.15925046299964)",Other,RACE,RACEOTH
2015,2015,NC,North Carolina,15,Asian,"(35.466220975000454, -79.15925046299964)",Asian,RACE,RACEASN
2015,2015,NC,North Carolina,15.9,2 or more races,"(35.466220975000454, -79.15925046299964)",2 or more races,RACE,RACE2PLUS
2015,2015,NC,North Carolina,25.4,Hispanic,"(35.466220975000454, -79.15925046299964)",Hispanic,RACE,RACEHIS
2015,2015,NC,North Carolina,27.7,Non-Hispanic White,"(35.466220975000454, -79.15925046299964)",Non-Hispanic White,RACE,RACEWHT
2015,2015,NC,North Carolina,40.1,Non-Hispanic Black,"(35.466220975000454, -79.15925046299964)",Non-Hispanic Black,RACE,RACEBLK
2015,2015,NC,North Carolina,46.4,American Indian/Alaska Native,"(35.466220975000454, -79.15925046299964)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,ND,North Dakota,26.9,Non-Hispanic White,"(47.47531977900047, -100.11842104899966)",Non-Hispanic White,RACE,RACEWHT
2011,2011,ND,North Dakota,,Non-Hispanic Black,"(47.47531977900047, -100.11842104899966)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,ND,North Dakota,36.6,Hispanic,"(47.47531977900047, -100.11842104899966)",Hispanic,RACE,RACEHIS
2011,2011,ND,North Dakota,,Asian,"(47.47531977900047, -100.11842104899966)",Asian,RACE,RACEASN
2011,2011,ND,North Dakota,,Hawaiian/Pacific Islander,"(47.47531977900047, -100.11842104899966)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,ND,North Dakota,44.1,American Indian/Alaska Native,"(47.47531977900047, -100.11842104899966)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,ND,North Dakota,,2 or more races,"(47.47531977900047, -100.11842104899966)",2 or more races,RACE,RACE2PLUS
2011,2011,ND,North Dakota,,Other,"(47.47531977900047, -100.11842104899966)",Other,RACE,RACEOTH
2012,2012,ND,North Dakota,29.1,Non-Hispanic White,"(47.47531977900047, -100.11842104899966)",Non-Hispanic White,RACE,RACEWHT
2012,2012,ND,North Dakota,,Non-Hispanic Black,"(47.47531977900047, -100.11842104899966)",Non-Hispanic Black,RACE,RACEBLK
2012,2012,ND,North Dakota,38.6,Hispanic,"(47.47531977900047, -100.11842104899966)",Hispanic,RACE,RACEHIS
2012,2012,ND,North Dakota,,Asian,"(47.47531977900047, -100.11842104899966)",Asian,RACE,RACEASN
2012,2012,ND,North Dakota,,Hawaiian/Pacific Islander,"(47.47531977900047, -100.11842104899966)",Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,ND,North Dakota,41.8,American Indian/Alaska Native,"(47.47531977900047, -100.11842104899966)",American Indian/Alaska Native,RACE,RACENAA
2012,2012,ND,North Dakota,,2 or more races,"(47.47531977900047, -100.11842104899966)",2 or more races,RACE,RACE2PLUS
2012,2012,ND,North Dakota,,Other,"(47.47531977900047, -100.11842104899966)",Other,RACE,RACEOTH
2013,2013,ND,North Dakota,31.2,Non-Hispanic White,"(47.47531977900047, -100.11842104899966)",Non-Hispanic White,RACE,RACEWHT
2013,2013,ND,North Dakota,,Non-Hispanic Black,"(47.47531977900047, -100.11842104899966)",Non-Hispanic Black,RACE,RACEBLK
2013,2013,ND,North Dakota,33.6,Hispanic,"(47.47531977900047, -100.11842104899966)",Hispanic,RACE,RACEHIS
2013,2013,ND,North Dakota,,Asian,"(47.47531977900047, -100.11842104899966)",Asian,RACE,RACEASN
2013,2013,ND,North Dakota,,Hawaiian/Pacific Islander,"(47.47531977900047, -100.11842104899966)",Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,ND,North Dakota,36.1,American Indian/Alaska Native,"(47.47531977900047, -100.11842104899966)",American Indian/Alaska Native,RACE,RACENAA
2013,2013,ND,North Dakota,,2 or more races,"(47.47531977900047, -100.11842104899966)",2 or more races,RACE,RACE2PLUS
2013,2013,ND,North Dakota,,Other,"(47.47531977900047, -100.11842104899966)",Other,RACE,RACEOTH
2014,2014,ND,North Dakota,31.8,Non-Hispanic White,"(47.47531977900047, -100.11842104899966)",Non-Hispanic White,RACE,RACEWHT
2014,2014,ND,North Dakota,,Non-Hispanic Black,"(47.47531977900047, -100.11842104899966)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,ND,North Dakota,40.9,Hispanic,"(47.47531977900047, -100.11842104899966)",Hispanic,RACE,RACEHIS
2014,2014,ND,North Dakota,,Asian,"(47.47531977900047, -100.11842104899966)",Asian,RACE,RACEASN
2014,2014,ND,North Dakota,,Hawaiian/Pacific Islander,"(47.47531977900047, -100.11842104899966)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,ND,North Dakota,40.9,American Indian/Alaska Native,"(47.47531977900047, -100.11842104899966)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,ND,North Dakota,,2 or more races,"(47.47531977900047, -100.11842104899966)",2 or more races,RACE,RACE2PLUS
2014,2014,ND,North Dakota,,Other,"(47.47531977900047, -100.11842104899966)",Other,RACE,RACEOTH
2015,2015,ND,North Dakota,,Asian,"(47.47531977900047, -100.11842104899966)",Asian,RACE,RACEASN
2015,2015,ND,North Dakota,,Hawaiian/Pacific Islander,"(47.47531977900047, -100.11842104899966)",Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,ND,North Dakota,,Hispanic,"(47.47531977900047, -100.11842104899966)",Hispanic,RACE,RACEHIS
2015,2015,ND,North Dakota,,Non-Hispanic Black,"(47.47531977900047, -100.11842104899966)",Non-Hispanic Black,RACE,RACEBLK
2015,2015,ND,North Dakota,,Other,"(47.47531977900047, -100.11842104899966)",Other,RACE,RACEOTH
2015,2015,ND,North Dakota,31.1,Non-Hispanic White,"(47.47531977900047, -100.11842104899966)",Non-Hispanic White,RACE,RACEWHT
2015,2015,ND,North Dakota,39.3,American Indian/Alaska Native,"(47.47531977900047, -100.11842104899966)",American Indian/Alaska Native,RACE,RACENAA
2015,2015,ND,North Dakota,42,2 or more races,"(47.47531977900047, -100.11842104899966)",2 or more races,RACE,RACE2PLUS
