YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Total,AgeYear,Education,Gender,Income,RaceEthnicity,Stratification1,StratificationCategoryId1,StratificationID1,Simple
2013,2013,OH,Ohio,35.6,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,OH,Ohio,35.8,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,OH,Ohio,28.8,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,OH,Ohio,32.6,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,OH,Ohio,30.9,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,OH,Ohio,26.1,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,OH,Ohio,24.2,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,OH,Ohio,30,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,OH,Ohio,34.5,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,OH,Ohio,32.5,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,OH,Ohio,6.6,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,OH,Ohio,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,OH,Ohio,23.1,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,OH,Ohio,46.1,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,OH,Ohio,33.3,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,OK,Oklahoma,32.5,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,OK,Oklahoma,25,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,OK,Oklahoma,29.9,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,OK,Oklahoma,34.4,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,OK,Oklahoma,40.1,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,OK,Oklahoma,38.1,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,OK,Oklahoma,26.9,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,OK,Oklahoma,36.4,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,OK,Oklahoma,34.6,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,OK,Oklahoma,31.9,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,OK,Oklahoma,32,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,OK,Oklahoma,34.3,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,OK,Oklahoma,31.3,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,OK,Oklahoma,26,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,OK,Oklahoma,31.6,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,OK,Oklahoma,35.8,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,OK,Oklahoma,34.4,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,OK,Oklahoma,18.3,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,OK,Oklahoma,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,OK,Oklahoma,41.3,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,OK,Oklahoma,29.9,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,OK,Oklahoma,,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,OR,Oregon,26.5,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,OR,Oregon,10,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,OR,Oregon,26.2,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,OR,Oregon,30.6,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,OR,Oregon,30.4,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,OR,Oregon,31,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,OR,Oregon,26,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,OR,Oregon,28.4,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,OR,Oregon,30.1,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,OR,Oregon,27.7,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,OR,Oregon,25.2,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,OR,Oregon,29,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,OR,Oregon,23.1,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,OR,Oregon,23.8,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,OR,Oregon,25.9,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,OR,Oregon,,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,OR,Oregon,32.1,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,OR,Oregon,5.6,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,OR,Oregon,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,OR,Oregon,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,OR,Oregon,36.8,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,OR,Oregon,,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,PA,Pennsylvania,30,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,PA,Pennsylvania,14.9,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,PA,Pennsylvania,27.8,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,PA,Pennsylvania,34.5,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,PA,Pennsylvania,32.2,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,PA,Pennsylvania,36.7,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,PA,Pennsylvania,30.1,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,PA,Pennsylvania,34,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,PA,Pennsylvania,32.3,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,PA,Pennsylvania,33.8,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,PA,Pennsylvania,32.6,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,PA,Pennsylvania,31.4,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,PA,Pennsylvania,26,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,PA,Pennsylvania,25.7,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,PA,Pennsylvania,29.7,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,PA,Pennsylvania,36.3,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,PA,Pennsylvania,35.3,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,PA,Pennsylvania,4,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,PA,Pennsylvania,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,PA,Pennsylvania,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,PA,Pennsylvania,30.6,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,PA,Pennsylvania,,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,PR,Puerto Rico,27.9,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,PR,Puerto Rico,15.6,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,PR,Puerto Rico,26.5,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,PR,Puerto Rico,33.8,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,PR,Puerto Rico,34.9,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,PR,Puerto Rico,33.5,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,PR,Puerto Rico,21.6,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,PR,Puerto Rico,29.7,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,PR,Puerto Rico,29.5,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,PR,Puerto Rico,24.5,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,PR,Puerto Rico,25.4,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,PR,Puerto Rico,31.9,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,PR,Puerto Rico,26.5,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,PR,Puerto Rico,23,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,PR,Puerto Rico,,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,PR,Puerto Rico,,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,PR,Puerto Rico,27.8,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,PR,Puerto Rico,,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,PR,Puerto Rico,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,PR,Puerto Rico,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,PR,Puerto Rico,,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,PR,Puerto Rico,,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,RI,Rhode Island,27.3,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,RI,Rhode Island,15.8,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,RI,Rhode Island,29,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,RI,Rhode Island,30.3,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,RI,Rhode Island,31.7,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,RI,Rhode Island,28,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,RI,Rhode Island,26.8,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,RI,Rhode Island,32,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,RI,Rhode Island,29.2,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,RI,Rhode Island,36.1,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,RI,Rhode Island,28.8,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,RI,Rhode Island,27.6,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,RI,Rhode Island,23.5,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,RI,Rhode Island,22.9,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,RI,Rhode Island,26.6,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,RI,Rhode Island,35.6,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,RI,Rhode Island,30.6,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,RI,Rhode Island,11.9,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,RI,Rhode Island,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,RI,Rhode Island,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,RI,Rhode Island,24,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,RI,Rhode Island,41.5,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,SC,South Carolina,31.7,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,SC,South Carolina,17.9,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,SC,South Carolina,34.2,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,SC,South Carolina,36,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,SC,South Carolina,35.8,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,SC,South Carolina,37.6,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,SC,South Carolina,26.7,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,SC,South Carolina,37.7,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,SC,South Carolina,36.1,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,SC,South Carolina,33.8,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,SC,South Carolina,32,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,SC,South Carolina,31.1,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,SC,South Carolina,27.8,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,SC,South Carolina,24.8,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,SC,South Carolina,27.6,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,SC,South Carolina,43,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,SC,South Carolina,36.1,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,SC,South Carolina,8.1,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,SC,South Carolina,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,SC,South Carolina,31.4,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,SC,South Carolina,38.8,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,SC,South Carolina,,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,SD,South Dakota,29.9,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,SD,South Dakota,17.3,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,SD,South Dakota,27.7,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,SD,South Dakota,32.8,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,SD,South Dakota,35.7,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,SD,South Dakota,34.6,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,SD,South Dakota,28.7,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,SD,South Dakota,31.7,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,SD,South Dakota,30.7,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,SD,South Dakota,28.8,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,SD,South Dakota,25.2,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,SD,South Dakota,34.2,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,SD,South Dakota,29.5,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,SD,South Dakota,29.2,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,SD,South Dakota,29.9,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,SD,South Dakota,,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,SD,South Dakota,28.9,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,SD,South Dakota,,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,SD,South Dakota,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,SD,South Dakota,35.1,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,SD,South Dakota,28.6,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,SD,South Dakota,,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,TN,Tennessee,33.7,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,TN,Tennessee,17.9,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,TN,Tennessee,33.5,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,TN,Tennessee,40.3,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,TN,Tennessee,39.8,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,TN,Tennessee,38.6,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,TN,Tennessee,28.3,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,TN,Tennessee,38,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,TN,Tennessee,36.1,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,TN,Tennessee,35.7,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,TN,Tennessee,39,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,TN,Tennessee,35.8,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,TN,Tennessee,26.3,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,TN,Tennessee,30.6,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,TN,Tennessee,33,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,TN,Tennessee,40.4,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,TN,Tennessee,,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,TN,Tennessee,,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,TN,Tennessee,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,TN,Tennessee,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,TN,Tennessee,,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,TN,Tennessee,,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,TX,Texas,30.9,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,TX,Texas,19,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,TX,Texas,30.6,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,TX,Texas,33.5,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,TX,Texas,35.3,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,TX,Texas,37.1,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,TX,Texas,27.6,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,TX,Texas,41.1,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,TX,Texas,35.1,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,TX,Texas,31.2,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,TX,Texas,32,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,TX,Texas,31.6,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,TX,Texas,24.7,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,TX,Texas,26.8,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,TX,Texas,27.1,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,TX,Texas,38.8,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,TX,Texas,36.5,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,TX,Texas,9.5,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,TX,Texas,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,TX,Texas,27.2,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,TX,Texas,27.2,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,TX,Texas,,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,UT,Utah,24.1,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,UT,Utah,11.3,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,UT,Utah,21.4,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,UT,Utah,28.1,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,UT,Utah,30.7,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,UT,Utah,30.4,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,UT,Utah,25.4,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,UT,Utah,26.3,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,UT,Utah,27.1,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,UT,Utah,26,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,UT,Utah,27,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,UT,Utah,25.5,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,UT,Utah,22.1,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,UT,Utah,18,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2013,2013,UT,Utah,23.6,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2013,2013,UT,Utah,33.6,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2013,2013,UT,Utah,27.7,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2013,2013,UT,Utah,8,,,,,,Asian,Asian,RACE,RACEASN,ASN
2013,2013,UT,Utah,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2013,2013,UT,Utah,27.4,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2013,2013,UT,Utah,24.7,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2013,2013,UT,Utah,,,,,,,Other,Other,RACE,RACEOTH,OTH
2013,2013,VT,Vermont,24.7,Total,,,,,,Total,OVR,OVERALL,TOTAL
2013,2013,VT,Vermont,11,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2013,2013,VT,Vermont,24.5,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2013,2013,VT,Vermont,29.3,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2013,2013,VT,Vermont,28.6,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2013,2013,VT,Vermont,26.7,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2013,2013,VT,Vermont,25.4,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2013,2013,VT,Vermont,28.1,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2013,2013,VT,Vermont,30.5,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2013,2013,VT,Vermont,27.6,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2013,2013,VT,Vermont,25.6,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2013,2013,VT,Vermont,25.8,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2013,2013,VT,Vermont,21.2,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2013,2013,VT,Vermont,18.9,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
